COH_CIDI,CODIGO_CARRERA,NIVEL_GLOBAL_2,ANHO_ING,anho_op_arriba,0,1,tasa
1,INGAGRO,PREGRADO,2023,2028,26.0,,
1,INGAGRO,PREGRADO,2024,2029,21.0,,
1,INGAGRO,PREGRADO,2025,2030,25.0,,
1,INGAL,PREGRADO,2007,2012,23.0,18.0,0.43902439024390244
1,INGAL,PREGRADO,2008,2013,29.0,15.0,0.3409090909090909
1,INGAL,PREGRADO,2009,2014,28.0,16.0,0.36363636363636365
1,INGAL,PREGRADO,2010,2015,37.0,12.0,0.24489795918367346
1,INGAL,PREGRADO,2011,2016,40.0,4.0,0.09090909090909091
1,INGAL,PREGRADO,2012,2017,19.0,6.0,0.24
1,INGAL,PREGRADO,2013,2018,60.0,7.0,0.1044776119402985
1,INGAL,PREGRADO,2014,2019,49.0,4.0,0.07547169811320754
1,INGAL,PREGRADO,2015,2020,51.0,4.0,0.07272727272727272
1,INGAL,PREGRADO,2016,2021,36.0,2.0,0.05263157894736842
1,INGAL,PREGRADO,2017,2022,24.0,11.0,0.3142857142857143
1,INGAL,PREGRADO,2018,2023,25.0,15.0,0.375
1,INGAL,PREGRADO,2019,2024,34.0,8.0,0.19047619047619047
1,INGAL,PREGRADO,2020,2025,42.0,5.0,0.10638297872340426
1,INGAL,PREGRADO,2021,2026,27.0,,
1,INGAL,PREGRADO,2022,2027,21.0,,
1,INGAL,PREGRADO,2023,2028,31.0,,
1,INGAL,PREGRADO,2024,2029,22.0,,
1,INGAL,PREGRADO,2025,2030,41.0,,
1,INGAMB,PREGRADO,2007,2012,35.0,,
1,INGAMB,PREGRADO,2008,2013,45.0,1.0,0.021739130434782608
1,INGAMB,PREGRADO,2009,2014,41.0,1.0,0.023809523809523808
1,INGAMB,PREGRADO,2010,2015,42.0,1.0,0.023255813953488372
1,INGAMB,PREGRADO,2011,2016,37.0,10.0,0.2127659574468085
1,INGAMB,PREGRADO,2012,2017,53.0,5.0,0.08620689655172414
1,INGAMB,PREGRADO,2013,2018,45.0,8.0,0.1509433962264151
1,INGAMB,PREGRADO,2014,2019,55.0,7.0,0.11290322580645161
1,INGAMB,PREGRADO,2015,2020,50.0,1.0,0.0196078431372549
1,INGAMB,PREGRADO,2016,2021,50.0,,
1,INGAMB,PREGRADO,2017,2022,44.0,5.0,0.10204081632653061
1,INGAMB,PREGRADO,2018,2019,1.0,,
1,INGAMB,PREGRADO,2018,2023,50.0,3.0,0.05660377358490566
1,INGAMB,PREGRADO,2019,2024,59.0,3.0,0.04838709677419355
1,INGAMB,PREGRADO,2020,2025,,1.0,
1,INGBIO,PREGRADO,2007,2012,31.0,8.0,0.20512820512820512
1,INGBIO,PREGRADO,2008,2013,40.0,9.0,0.1836734693877551
1,INGBIO,PREGRADO,2009,2014,34.0,11.0,0.24444444444444444
1,INGBIO,PREGRADO,2010,2015,55.0,4.0,0.06779661016949153
1,INGBIO,PREGRADO,2011,2016,49.0,3.0,0.057692307692307696
1,INGBIO,PREGRADO,2012,2017,82.0,5.0,0.05747126436781609
1,INGBIO,PREGRADO,2013,2018,59.0,2.0,0.03278688524590164
1,INGBIO,PREGRADO,2014,2019,62.0,4.0,0.06060606060606061
1,INGBIO,PREGRADO,2015,2020,61.0,5.0,0.07575757575757576
1,INGBIO,PREGRADO,2016,2021,43.0,5.0,0.10416666666666667
1,INGBIO,PREGRADO,2017,2022,47.0,,
1,INGBIO,PREGRADO,2018,2023,49.0,,
1,INGBIO,PREGRADO,2019,2024,51.0,6.0,0.10526315789473684
1,INGCO,PREGRADO,2007,2010,17.0,6.0,0.2608695652173913
1,INGCO,PREGRADO,2007,2012,45.0,115.0,0.71875
1,INGCO,PREGRADO,2008,2011,19.0,3.0,0.13636363636363635
1,INGCO,PREGRADO,2008,2013,60.0,121.0,0.6685082872928176
1,INGCO,PREGRADO,2009,2012,16.0,6.0,0.2727272727272727
1,INGCO,PREGRADO,2009,2014,50.0,151.0,0.7512437810945274
1,INGCO,PREGRADO,2010,2013,15.0,6.0,0.2857142857142857
1,INGCO,PREGRADO,2010,2015,53.0,162.0,0.7534883720930232
1,INGCO,PREGRADO,2011,2014,9.0,4.0,0.3076923076923077
1,INGCO,PREGRADO,2011,2016,69.0,121.0,0.6368421052631579
1,INGCO,PREGRADO,2012,2015,12.0,13.0,0.52
1,INGCO,PREGRADO,2012,2017,51.0,149.0,0.745
1,INGCO,PREGRADO,2013,2016,15.0,20.0,0.5714285714285714
1,INGCO,PREGRADO,2013,2018,119.0,65.0,0.3532608695652174
1,INGCO,PREGRADO,2014,2019,170.0,64.0,0.27350427350427353
1,INGCO,PREGRADO,2015,2020,181.0,158.0,0.46607669616519176
1,INGCO,PREGRADO,2016,2021,212.0,166.0,0.43915343915343913
1,INGCO,PREGRADO,2017,2022,207.0,144.0,0.41025641025641024
1,INGCO,PREGRADO,2018,2023,148.0,271.0,0.6467780429594272
1,INGCO,PREGRADO,2019,2024,179.0,283.0,0.6125541125541125
1,INGCO,PREGRADO,2020,2025,189.0,314.0,0.6242544731610338
1,INGCO,PREGRADO,2021,2026,455.0,77.0,0.14473684210526316
1,INGCO,PREGRADO,2022,2027,438.0,49.0,0.10061601642710473
1,INGCO,PREGRADO,2023,2028,466.0,10.0,0.02100840336134454
1,INGCO,PREGRADO,2024,2029,424.0,1.0,0.002352941176470588
1,INGCO,PREGRADO,2025,2028,36.0,,
1,INGCO,PREGRADO,2025,2029,62.0,,
1,INGCO,PREGRADO,2025,2030,372.0,,
1,INGCO,PREGRADO,2025,2525,1.0,,
1,INGEST,PREGRADO,2007,2012,28.0,7.0,0.2
1,INGEST,PREGRADO,2008,2013,28.0,9.0,0.24324324324324326
1,INGEST,PREGRADO,2009,2014,21.0,15.0,0.4166666666666667
1,INGEST,PREGRADO,2010,2015,26.0,11.0,0.2972972972972973
1,INGEST,PREGRADO,2011,2016,26.0,13.0,0.3333333333333333
1,INGEST,PREGRADO,2012,2017,32.0,10.0,0.23809523809523808
1,INGEST,PREGRADO,2013,2018,29.0,18.0,0.3829787234042553
1,INGEST,PREGRADO,2014,2019,33.0,22.0,0.4
1,INGEST,PREGRADO,2015,2020,32.0,12.0,0.2727272727272727
1,INGEST,PREGRADO,2016,2021,45.0,4.0,0.08163265306122448
1,INGEST,PREGRADO,2017,2022,33.0,10.0,0.23255813953488372
1,INGEST,PREGRADO,2018,2023,47.0,3.0,0.06
1,INGEST,PREGRADO,2019,2024,42.0,5.0,0.10638297872340426
1,INGEST,PREGRADO,2020,2025,42.0,3.0,0.06666666666666667
1,INGEST,PREGRADO,2021,2026,38.0,,
1,INGEST,PREGRADO,2022,2027,43.0,,
1,INGEST,PREGRADO,2023,2028,26.0,,
1,INGEST,PREGRADO,2024,2029,35.0,,
1,INGEST,PREGRADO,2025,2030,40.0,,
1,INGFI,PREGRADO,2007,2013,56.0,,
1,INGFI,PREGRADO,2008,2014,48.0,6.0,0.1111111111111111
1,INGFI,PREGRADO,2009,2015,35.0,8.0,0.18604651162790697
1,INGFI,PREGRADO,2010,2016,43.0,1.0,0.022727272727272728
1,INGFI,PREGRADO,2011,2017,48.0,3.0,0.058823529411764705
1,INGFI,PREGRADO,2012,2018,46.0,1.0,0.02127659574468085
1,INGFI,PREGRADO,2013,2019,36.0,,
1,INGFI,PREGRADO,2014,2020,48.0,,
1,INGFI,PREGRADO,2015,2021,47.0,1.0,0.020833333333333332
1,INGFI,PREGRADO,2016,2022,44.0,2.0,0.043478260869565216
1,INGFI,PREGRADO,2017,2023,45.0,3.0,0.0625
1,INGFI,PREGRADO,2018,2024,45.0,8.0,0.1509433962264151
1,INGFI,PREGRADO,2019,2025,55.0,8.0,0.12698412698412698
1,INGFI,PREGRADO,2020,2026,59.0,,
1,INGFI,PREGRADO,2021,2027,64.0,,
1,INGFI,PREGRADO,2022,2028,62.0,,
1,INGFI,PREGRADO,2023,2029,45.0,,
1,INGFI,PREGRADO,2024,2030,43.0,,
1,INGFI,PREGRADO,2025,2031,43.0,,
1,INGMA,PREGRADO,2007,2013,58.0,1.0,0.01694915254237288
1,INGMA,PREGRADO,2008,2014,40.0,4.0,0.09090909090909091
1,INGMA,PREGRADO,2009,2015,44.0,1.0,0.022222222222222223
1,INGMA,PREGRADO,2010,2016,40.0,1.0,0.024390243902439025
1,INGMA,PREGRADO,2011,2017,44.0,,
1,INGMA,PREGRADO,2012,2018,34.0,2.0,0.05555555555555555
1,INGMA,PREGRADO,2013,2019,42.0,1.0,0.023255813953488372
1,INGMA,PREGRADO,2014,2020,41.0,,
1,INGMA,PREGRADO,2015,2021,39.0,1.0,0.025
1,INGMA,PREGRADO,2016,2022,35.0,,
1,INGMA,PREGRADO,2017,2023,38.0,1.0,0.02564102564102564
1,INGMA,PREGRADO,2018,2019,17.0,2.0,0.10526315789473684
1,INGMA,PREGRADO,2018,2024,44.0,5.0,0.10204081632653061
1,INGMA,PREGRADO,2019,2025,43.0,2.0,0.044444444444444446
1,INGMA,PREGRADO,2020,2026,52.0,,
1,INGMA,PREGRADO,2021,2027,45.0,,
1,INGMA,PREGRADO,2022,2028,28.0,,
1,INGMA,PREGRADO,2023,2029,39.0,,
1,INGMA,PREGRADO,2024,2030,39.0,,
1,INGMA,PREGRADO,2025,2031,46.0,,
1,KINE,PREGRADO,2016,2021,18.0,14.0,0.4375
1,KINE,PREGRADO,2017,2022,16.0,15.0,0.4838709677419355
1,KINE,PREGRADO,2018,2023,21.0,10.0,0.3225806451612903
1,KINE,PREGRADO,2019,2024,25.0,22.0,0.46808510638297873
1,KINE,PREGRADO,2020,2025,35.0,27.0,0.43548387096774194
1,KINE,PREGRADO,2021,2026,53.0,10.0,0.15873015873015872
1,KINE,PREGRADO,2022,2027,56.0,,
1,KINE,PREGRADO,2023,2028,53.0,,
1,KINE,PREGRADO,2024,2029,49.0,,
1,KINE,PREGRADO,2025,2030,59.0,,
1,LAT,PREGRADO,2007,2012,28.0,20.0,0.4166666666666667
1,LAT,PREGRADO,2008,2013,30.0,16.0,0.34782608695652173
1,LAT,PREGRADO,2009,2014,26.0,14.0,0.35
1,LAT,PREGRADO,2010,2015,28.0,17.0,0.37777777777777777
1,LAT,PREGRADO,2011,2016,20.0,20.0,0.5
1,LAT,PREGRADO,2012,2017,26.0,17.0,0.3953488372093023
1,LAT,PREGRADO,2013,2018,30.0,12.0,0.2857142857142857
1,LAT,PREGRADO,2014,2019,35.0,17.0,0.3269230769230769
1,LAT,PREGRADO,2015,2020,30.0,15.0,0.3333333333333333
1,LAT,PREGRADO,2016,2021,42.0,3.0,0.06666666666666667
1,LAT,PREGRADO,2017,2022,34.0,13.0,0.2765957446808511
1,LAT,PREGRADO,2018,2023,22.0,22.0,0.5
1,LAT,PREGRADO,2019,2024,20.0,24.0,0.5454545454545454
1,LAT,PREGRADO,2020,2025,35.0,15.0,0.3
1,LAT,PREGRADO,2021,2026,55.0,,
1,LAT,PREGRADO,2022,2027,63.0,,
1,LAT,PREGRADO,2023,2028,63.0,,
1,LAT,PREGRADO,2024,2029,53.0,,
1,LAT,PREGRADO,2025,2030,63.0,,
1,LCC,PREGRADO,2007,2012,48.0,4.0,0.07692307692307693
1,LCC,PREGRADO,2008,2013,44.0,6.0,0.12
1,LCC,PREGRADO,2009,2014,44.0,9.0,0.16981132075471697
1,LCC,PREGRADO,2010,2015,35.0,10.0,0.2222222222222222
1,LCC,PREGRADO,2011,2016,44.0,4.0,0.08333333333333333
1,LCC,PREGRADO,2012,2017,28.0,4.0,0.125
1,LCC,PREGRADO,2013,2018,37.0,3.0,0.075
1,LCC,PREGRADO,2014,2019,29.0,4.0,0.12121212121212122
1,LCC,PREGRADO,2015,2020,54.0,7.0,0.11475409836065574
1,LCC,PREGRADO,2016,2021,37.0,10.0,0.2127659574468085
1,LCC,PREGRADO,2017,2022,35.0,9.0,0.20454545454545456
1,LCC,PREGRADO,2018,2019,1.0,15.0,0.9375
1,LCC,PREGRADO,2018,2023,36.0,12.0,0.25
1,LCC,PREGRADO,2019,2020,1.0,8.0,0.8888888888888888
1,LCC,PREGRADO,2019,2024,37.0,8.0,0.17777777777777778
1,LCC,PREGRADO,2020,2021,2.0,2.0,0.5
1,LCC,PREGRADO,2020,2025,29.0,7.0,0.19444444444444445
1,LCC,PREGRADO,2021,2026,38.0,1.0,0.02564102564102564
1,LCC,PREGRADO,2022,2023,,6.0,
1,LCC,PREGRADO,2022,2027,43.0,,
1,LCC,PREGRADO,2023,2024,,2.0,
1,LCC,PREGRADO,2023,2028,44.0,,
1,LCC,PREGRADO,2024,2025,,5.0,
1,LCC,PREGRADO,2024,2029,46.0,,
1,LCC,PREGRADO,2025,2030,57.0,,
1,LEB,PREGRADO,2007,2012,32.0,8.0,0.2
1,LEB,PREGRADO,2008,2013,27.0,9.0,0.25
1,LEB,PREGRADO,2009,2014,22.0,10.0,0.3125
1,LEB,PREGRADO,2010,2015,31.0,4.0,0.11428571428571428
1,LEB,PREGRADO,2011,2016,22.0,7.0,0.2413793103448276
1,LEB,PREGRADO,2012,2017,28.0,12.0,0.3
1,LEB,PREGRADO,2013,2018,24.0,4.0,0.14285714285714285
1,LEB,PREGRADO,2014,2019,27.0,7.0,0.20588235294117646
1,LEB,PREGRADO,2015,2020,36.0,3.0,0.07692307692307693
1,LEB,PREGRADO,2016,2021,30.0,9.0,0.23076923076923078
1,LEB,PREGRADO,2017,2022,36.0,6.0,0.14285714285714285
1,LEB,PREGRADO,2018,2023,38.0,11.0,0.22448979591836735
1,LEB,PREGRADO,2019,2024,39.0,16.0,0.2909090909090909
1,LEB,PREGRADO,2020,2025,43.0,11.0,0.2037037037037037
1,LEB,PREGRADO,2021,2026,55.0,2.0,0.03508771929824561
1,LEB,PREGRADO,2022,2027,52.0,,
1,LEB,PREGRADO,2023,2028,51.0,,
1,LEB,PREGRADO,2024,2029,52.0,,
1,LEB,PREGRADO,2025,2030,53.0,,
1,LEE,PREGRADO,2007,2012,22.0,15.0,0.40540540540540543
1,LEE,PREGRADO,2008,2013,33.0,9.0,0.21428571428571427
1,LEE,PREGRADO,2009,2014,26.0,20.0,0.43478260869565216
1,LEE,PREGRADO,2010,2015,28.0,12.0,0.3
1,LEE,PREGRADO,2011,2016,34.0,12.0,0.2608695652173913
1,LEE,PREGRADO,2012,2017,37.0,14.0,0.27450980392156865
1,LEE,PREGRADO,2013,2018,42.0,8.0,0.16
1,LEE,PREGRADO,2014,2019,21.0,28.0,0.5714285714285714
1,LEE,PREGRADO,2015,2020,37.0,13.0,0.26
1,LEE,PREGRADO,2016,2021,34.0,13.0,0.2765957446808511
1,LEE,PREGRADO,2017,2022,31.0,13.0,0.29545454545454547
1,LEE,PREGRADO,2018,2023,30.0,24.0,0.4444444444444444
1,LEE,PREGRADO,2019,2024,27.0,33.0,0.55
1,LEE,PREGRADO,2020,2025,21.0,37.0,0.6379310344827587
1,LEE,PREGRADO,2021,2026,62.0,,
1,LEE,PREGRADO,2022,2027,54.0,,
1,LEE,PREGRADO,2023,2028,43.0,,
1,LEE,PREGRADO,2024,2029,51.0,,
1,LEE,PREGRADO,2025,2030,58.0,,
1,LEI,PREGRADO,2007,2010,43.0,,
1,LEI,PREGRADO,2008,2011,44.0,,
1,LEI,PREGRADO,2009,2012,41.0,,
1,LEI,PREGRADO,2010,2013,36.0,,
1,LEI,PREGRADO,2011,2014,35.0,,
1,LEI,PREGRADO,2012,2015,20.0,,
1,LEI,PREGRADO,2013,2016,36.0,,
1,LEI,PREGRADO,2014,2017,20.0,2.0,0.09090909090909091
1,LEM,PREGRADO,2007,2008,21.0,,
1,LEM,PREGRADO,2008,2009,29.0,1.0,0.03333333333333333
1,LEM,PREGRADO,2009,2010,23.0,,
1,LEM,PREGRADO,2010,2011,38.0,1.0,0.02564102564102564
1,LFM,PREGRADO,2007,2008,63.0,,
1,LFM,PREGRADO,2008,2009,29.0,1.0,0.03333333333333333
1,LFM,PREGRADO,2009,2010,33.0,,
1,LFM,PREGRADO,2010,2011,37.0,2.0,0.05128205128205128
1,LFM,PREGRADO,2011,2012,39.0,4.0,0.09302325581395349
1,LFM,PREGRADO,2012,2013,19.0,,
1,LICAF,PREGRADO,2007,2012,37.0,19.0,0.3392857142857143
1,LICAF,PREGRADO,2008,2013,32.0,20.0,0.38461538461538464
1,LICAF,PREGRADO,2009,2014,20.0,26.0,0.5652173913043478
1,LICAF,PREGRADO,2010,2015,39.0,13.0,0.25
1,LICAF,PREGRADO,2011,2016,19.0,7.0,0.2692307692307692
1,LICAF,PREGRADO,2012,2017,13.0,1.0,0.07142857142857142
1,LICAF,PREGRADO,2013,2018,14.0,,
1,LICAF,PREGRADO,2014,2019,1.0,,
1,LICAF,PREGRADO,2015,2020,,1.0,
1,LICAFENDEP,PREGRADO,2014,2019,12.0,3.0,0.2
1,LICAFENDEP,PREGRADO,2015,2020,14.0,8.0,0.36363636363636365
1,LICAFENDEP,PREGRADO,2016,2021,13.0,20.0,0.6060606060606061
1,LICAFENDEP,PREGRADO,2017,2022,15.0,15.0,0.5
1,LICAFENDEP,PREGRADO,2018,2023,29.0,15.0,0.3409090909090909
1,LICAFENDEP,PREGRADO,2019,2024,19.0,18.0,0.4864864864864865
1,LICAFENDEP,PREGRADO,2020,2025,23.0,10.0,0.30303030303030304
1,LICAFENDEP,PREGRADO,2021,2026,41.0,,
1,LICAFENDEP,PREGRADO,2022,2027,39.0,,
1,LICAFENDEP,PREGRADO,2023,2028,48.0,,
1,LICAFENDEP,PREGRADO,2024,2029,36.0,,
1,LICAFENDEP,PREGRADO,2025,2030,56.0,,
1,LICAFTERAP,PREGRADO,2014,2019,14.0,20.0,0.5882352941176471
1,LICAFTERAP,PREGRADO,2015,2020,13.0,9.0,0.4090909090909091
1,LICAFTERAP,PREGRADO,2016,2021,8.0,15.0,0.6521739130434783
1,LICAFTERAP,PREGRADO,2017,2022,13.0,9.0,0.4090909090909091
1,LICAFTERAP,PREGRADO,2018,2023,17.0,13.0,0.43333333333333335
1,LICAFTERAP,PREGRADO,2019,2024,12.0,12.0,0.5
1,LICAFTERAP,PREGRADO,2020,2025,16.0,12.0,0.42857142857142855
1,LICAFTERAP,PREGRADO,2021,2026,20.0,3.0,0.13043478260869565
1,LICAFTERAP,PREGRADO,2022,2027,22.0,,
1,LICAFTERAP,PREGRADO,2023,2028,29.0,,
1,LICAFTERAP,PREGRADO,2024,2029,29.0,,
1,LICAFTERAP,PREGRADO,2025,2030,31.0,,
1,LOG,PREGRADO,2008,2010,9.0,21.0,0.7
1,LOG,PREGRADO,2009,2011,3.0,12.0,0.8
1,LOG,PREGRADO,2010,2012,4.0,9.0,0.6923076923076923
1,LOG,PREGRADO,2011,2013,1.0,10.0,0.9090909090909091
1,LOG,PREGRADO,2013,2015,2.0,12.0,0.8571428571428571
1,LOG,PREGRADO,2014,2016,4.0,10.0,0.7142857142857143
1,LOG,PREGRADO,2015,2017,3.0,7.0,0.7
1,LOG,PREGRADO,2016,2018,6.0,5.0,0.45454545454545453
1,LOG,PREGRADO,2017,2019,7.0,6.0,0.46153846153846156
1,LOG,PREGRADO,2018,2020,5.0,,
1,LQC,PREGRADO,2007,2012,16.0,17.0,0.5151515151515151
1,LQC,PREGRADO,2008,2013,23.0,9.0,0.28125
1,LQC,PREGRADO,2009,2014,23.0,10.0,0.30303030303030304
1,LQC,PREGRADO,2010,2015,28.0,11.0,0.28205128205128205
1,LQC,PREGRADO,2011,2016,20.0,7.0,0.25925925925925924
1,LQC,PREGRADO,2012,2017,28.0,7.0,0.2
1,LQC,PREGRADO,2013,2018,24.0,2.0,0.07692307692307693
1,LQC,PREGRADO,2014,2019,42.0,1.0,0.023255813953488372
1,LQC,PREGRADO,2015,2020,39.0,3.0,0.07142857142857142
1,LQC,PREGRADO,2016,2021,28.0,2.0,0.06666666666666667
1,LQC,PREGRADO,2017,2022,34.0,4.0,0.10526315789473684
1,LQC,PREGRADO,2018,2023,36.0,4.0,0.1
1,LQC,PREGRADO,2019,2024,31.0,5.0,0.1388888888888889
1,LQC,PREGRADO,2020,2025,36.0,2.0,0.05263157894736842
1,LQC,PREGRADO,2021,2026,27.0,,
1,LQC,PREGRADO,2022,2027,17.0,,
1,LQC,PREGRADO,2023,2028,23.0,,
1,LQC,PREGRADO,2024,2029,31.0,,
1,LQC,PREGRADO,2025,2030,31.0,,
1,MAGADE,MAGISTER,2007,2008,3.0,22.0,0.88
1,MAGADE,MAGISTER,2007,2009,13.0,6.0,0.3157894736842105
1,MAGADE,MAGISTER,2008,2009,2.0,26.0,0.9285714285714286
1,MAGADE,MAGISTER,2008,2010,17.0,5.0,0.22727272727272727
1,MAGADE,MAGISTER,2009,2010,24.0,,
1,MAGADE,MAGISTER,2009,2011,21.0,9.0,0.3
1,MAGADE,MAGISTER,2010,2011,23.0,,
1,MAGADE,MAGISTER,2010,2012,36.0,7.0,0.16279069767441862
1,MAGADE,MAGISTER,2011,2012,19.0,,
1,MAGADE,MAGISTER,2011,2013,36.0,18.0,0.3333333333333333
1,MAGADE,MAGISTER,2012,2013,19.0,,
1,MAGADE,MAGISTER,2012,2014,27.0,15.0,0.35714285714285715
1,MAGADE,MAGISTER,2013,2014,43.0,,
1,MAGADE,MAGISTER,2013,2015,28.0,22.0,0.44
1,MAGADE,MAGISTER,2014,2015,44.0,,
1,MAGADE,MAGISTER,2014,2016,24.0,29.0,0.5471698113207547
1,MAGADE,MAGISTER,2015,2016,46.0,,
1,MAGADE,MAGISTER,2015,2017,36.0,42.0,0.5384615384615384
1,MAGADE,MAGISTER,2016,2017,30.0,,
1,MAGADE,MAGISTER,2016,2018,30.0,44.0,0.5945945945945946
1,MAGADE,MAGISTER,2017,2018,21.0,,
1,MAGADE,MAGISTER,2017,2019,32.0,24.0,0.42857142857142855
1,MAGADE,MAGISTER,2018,2019,26.0,,
1,MAGADE,MAGISTER,2018,2020,25.0,38.0,0.6031746031746031
1,MAGADE,MAGISTER,2019,2021,11.0,13.0,0.5416666666666666
1,MAGADE,MAGISTER,2019,2519,28.0,,
1,MAGADE,MAGISTER,2020,2022,52.0,40.0,0.43478260869565216
1,MAGADE,MAGISTER,2020,2520,25.0,,
1,MAGADE,MAGISTER,2021,2023,50.0,37.0,0.42528735632183906
1,MAGADE,MAGISTER,2022,2024,30.0,46.0,0.6052631578947368
1,MAGADE,MAGISTER,2022,2522,29.0,,
1,MAGADE,MAGISTER,2023,2523,48.0,50.0,0.5102040816326531
1,MAGADE,MAGISTER,2024,2524,120.0,,
1,MAGADE,MAGISTER,2025,2525,65.0,,
1,MAGAP,MAGISTER,2014,2016,12.0,4.0,0.25
1,MAGAP,MAGISTER,2015,2017,8.0,6.0,0.42857142857142855
1,MAGAP,MAGISTER,2016,2018,3.0,9.0,0.75
1,MAGAP,MAGISTER,2017,2019,3.0,5.0,0.625
1,MAGAP,MAGISTER,2018,2020,4.0,13.0,0.7647058823529411
1,MAGAP,MAGISTER,2019,2021,7.0,9.0,0.5625
1,MAGAP,MAGISTER,2020,2022,3.0,13.0,0.8125
1,MAGAP,MAGISTER,2021,2023,4.0,13.0,0.7647058823529411
1,MAGAP,MAGISTER,2022,2024,4.0,9.0,0.6923076923076923
1,MAGAP,MAGISTER,2023,2025,1.0,13.0,0.9285714285714286
1,MAGAP,MAGISTER,2024,2026,13.0,,
1,MAGAP,MAGISTER,2025,2027,14.0,,
1,MAGARH,MAGISTER,2007,2010,19.0,1.0,0.05
1,MAGARH,MAGISTER,2008,2011,16.0,2.0,0.1111111111111111
1,MAGARH,MAGISTER,2009,2012,16.0,4.0,0.2
1,MAGARH,MAGISTER,2010,2013,14.0,,
1,MAGARH,MAGISTER,2011,2014,17.0,1.0,0.05555555555555555
1,MAGARH,MAGISTER,2012,2015,16.0,1.0,0.058823529411764705
1,MAGARH,MAGISTER,2013,2016,27.0,6.0,0.18181818181818182
1,MAGARH,MAGISTER,2014,2017,19.0,1.0,0.05
1,MAGARH,MAGISTER,2015,2018,20.0,3.0,0.13043478260869565
1,MAGARH,MAGISTER,2016,2019,13.0,3.0,0.1875
1,MAGARH,MAGISTER,2017,2020,11.0,2.0,0.15384615384615385
1,MAGARH,MAGISTER,2018,2021,5.0,3.0,0.375
1,MAGARH,MAGISTER,2019,2022,9.0,4.0,0.3076923076923077
1,MAGARH,MAGISTER,2020,2023,4.0,1.0,0.2
1,MAGARH,MAGISTER,2021,2024,17.0,8.0,0.32
1,MAGARH,MAGISTER,2022,2025,5.0,5.0,0.5
1,MAGARH,MAGISTER,2023,2026,3.0,8.0,0.7272727272727273
1,MAGARH,MAGISTER,2024,2027,9.0,,
1,MAGARH,MAGISTER,2025,2028,9.0,,
1,MAGAS,MAGISTER,2008,2010,9.0,,
1,MAGAS,MAGISTER,2011,2013,8.0,,
1,MAGAS,MAGISTER,2013,2015,4.0,,
1,MAGAS,MAGISTER,2015,2017,13.0,,
1,MAGAS,MAGISTER,2017,2019,11.0,,
1,MAGCA,MAGISTER,2020,2022,8.0,,
1,MAGCA,MAGISTER,2021,2023,6.0,9.0,0.6
1,MAGCA,MAGISTER,2022,2522,6.0,6.0,0.5
1,MAGCA,MAGISTER,2023,2025,4.0,5.0,0.5555555555555556
1,MAGCA,MAGISTER,2024,2026,8.0,,
1,MAGCA,MAGISTER,2025,2525,23.0,,
1,MAGCAG,MAGISTER,2007,2009,6.0,4.0,0.4
1,MAGCAG,MAGISTER,2008,2010,8.0,49.0,0.8596491228070176
1,MAGCAG,MAGISTER,2009,2011,11.0,29.0,0.725
1,MAGCAG,MAGISTER,2010,2012,18.0,44.0,0.7096774193548387
1,MAGCAG,MAGISTER,2011,2013,14.0,17.0,0.5483870967741935
1,MAGCAG,MAGISTER,2012,2014,10.0,13.0,0.5652173913043478
1,MAGCAG,MAGISTER,2013,2015,10.0,9.0,0.47368421052631576
1,MAGCAG,MAGISTER,2014,2016,4.0,4.0,0.5
1,MAGCAG,MAGISTER,2015,2017,11.0,28.0,0.717948717948718
1,MAGCAG,MAGISTER,2016,2018,1.0,21.0,0.9545454545454546
1,MAGCAG,MAGISTER,2017,2019,11.0,11.0,0.5
1,MAGCAG,MAGISTER,2018,2020,9.0,9.0,0.5
1,MAGCAG,MAGISTER,2019,2021,10.0,3.0,0.23076923076923078
1,MAGCC,MAGISTER,2010,2012,13.0,12.0,0.48
1,MAGCC,MAGISTER,2011,2013,18.0,12.0,0.4
1,MAGCC,MAGISTER,2012,2014,5.0,7.0,0.5833333333333334
1,MAGCC,MAGISTER,2013,2015,6.0,9.0,0.6
1,MAGCC,MAGISTER,2014,2016,7.0,5.0,0.4166666666666667
1,MAGCC,MAGISTER,2015,2017,5.0,8.0,0.6153846153846154
1,MAGCC,MAGISTER,2016,2018,8.0,13.0,0.6190476190476191
1,MAGCC,MAGISTER,2017,2019,5.0,8.0,0.6153846153846154
1,MAGCC,MAGISTER,2018,2020,5.0,5.0,0.5
1,MAGCC,MAGISTER,2019,2021,1.0,6.0,0.8571428571428571
1,MAGCC,MAGISTER,2020,2022,4.0,5.0,0.5555555555555556
1,MAGCC,MAGISTER,2021,2023,3.0,4.0,0.5714285714285714
1,MAGCC,MAGISTER,2022,2024,4.0,2.0,0.3333333333333333
1,MAGCC,MAGISTER,2023,2523,2.0,4.0,0.6666666666666666
1,MAGCC,MAGISTER,2024,2524,11.0,,
1,MAGCC,MAGISTER,2025,2525,6.0,,
1,MAGCDA,MAGISTER,2011,2013,,6.0,
1,MAGCDA,MAGISTER,2013,2015,2.0,,
1,MAGCDAGPP,MAGISTER,2024,2524,20.0,,
1,MAGCDAGPP,MAGISTER,2025,2525,25.0,,
1,MAGCDI,MAGISTER,2007,2008,1.0,,
1,MAGCDI,MAGISTER,2007,2009,39.0,6.0,0.13333333333333333
1,MAGCDI,MAGISTER,2008,2010,10.0,15.0,0.6
