ANHO_ING,sexo,CODIGO_CARRERA_x,coh,ret_1_n,ret_2_n,ret_3_n,ret_4_n,ret_1,ret_2,ret_3,ret_4,NIVEL_GLOBAL
2015,M,POSIT,4,,,,,,,,,POSTITUTLO
2015,M,POSLTRI,17,,,,,,,,,POSTITUTLO
2015,M,POSMU,6,6.0,6.0,3.0,1.0,1.0,1.0,0.5,0.16666666666666666,POSTITUTLO
2015,M,POSNEU,6,6.0,6.0,4.0,,1.0,1.0,0.6666666666666666,,POSTITUTLO
2015,M,POSNEUC,2,2.0,1.0,2.0,,1.0,0.5,1.0,,POSTITUTLO
2015,M,POSPA,17,17.0,16.0,1.0,1.0,1.0,0.9411764705882353,0.058823529411764705,0.058823529411764705,POSTITUTLO
2015,M,POSPED,4,4.0,3.0,4.0,,1.0,0.75,1.0,,POSTITUTLO
2015,M,POSPP,24,,,,1.0,,,,0.041666666666666664,POSTITUTLO
2015,M,POSREI,5,5.0,5.0,,,1.0,1.0,,,POSTITUTLO
2015,M,POSTROR,19,18.0,19.0,1.0,,0.9473684210526315,1.0,0.05263157894736842,,POSTITUTLO
2015,M,POSTYR,5,,,,,,,,,POSTITUTLO
2015,M,POSURO,5,5.0,5.0,,,1.0,1.0,,,POSTITUTLO
2015,M,PRE,41,26.0,26.0,6.0,1.0,0.6341463414634146,0.6341463414634146,0.14634146341463414,0.024390243902439025,PREGRADO
2015,M,PSI,31,28.0,27.0,24.0,23.0,0.9032258064516129,0.8709677419354839,0.7741935483870968,0.7419354838709677,PREGRADO
2015,M,PUB,24,21.0,17.0,13.0,13.0,0.875,0.7083333333333334,0.5416666666666666,0.5416666666666666,PREGRADO
2015,M,QYF,13,12.0,12.0,12.0,11.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8461538461538461,PREGRADO
2015,M,TAI,58,45.0,37.0,28.0,10.0,0.7758620689655172,0.6379310344827587,0.4827586206896552,0.1724137931034483,PREGRADO
2015,M,TAP,50,35.0,30.0,15.0,4.0,0.7,0.6,0.3,0.08,PREGRADO
2015,M,TCI,36,35.0,31.0,3.0,1.0,0.9722222222222222,0.8611111111111112,0.08333333333333333,0.027777777777777776,PREGRADO
2015,M,TCO,54,47.0,43.0,21.0,6.0,0.8703703703703703,0.7962962962962963,0.3888888888888889,0.1111111111111111,PREGRADO
2015,M,TDI,29,27.0,20.0,12.0,1.0,0.9310344827586207,0.6896551724137931,0.41379310344827586,0.034482758620689655,PREGRADO
2015,M,TEA,12,9.0,8.0,6.0,2.0,0.75,0.6666666666666666,0.5,0.16666666666666666,PREGRADO
2015,M,TEC,81,65.0,55.0,30.0,7.0,0.8024691358024691,0.6790123456790124,0.37037037037037035,0.08641975308641975,PREGRADO
2015,M,TMI,51,44.0,35.0,21.0,4.0,0.8627450980392157,0.6862745098039216,0.4117647058823529,0.0784313725490196,PREGRADO
2015,M,TQF,36,31.0,24.0,21.0,5.0,0.8611111111111112,0.6666666666666666,0.5833333333333334,0.1388888888888889,PREGRADO
2015,M,TRD,113,65.0,9.0,2.0,,0.5752212389380531,0.07964601769911504,0.017699115044247787,,PREGRADO
2015,M,TUI,23,14.0,4.0,1.0,,0.6086956521739131,0.17391304347826086,0.043478260869565216,,PREGRADO
2016,F,ADMIND,4,4.0,,,,1.0,,,,PREGRADO
2016,F,ADMPUB,110,99.0,95.0,82.0,80.0,0.9,0.8636363636363636,0.7454545454545455,0.7272727272727273,PREGRADO
2016,F,ARQ,45,36.0,32.0,33.0,32.0,0.8,0.7111111111111111,0.7333333333333333,0.7111111111111111,PREGRADO
2016,F,BACHI,100,81.0,34.0,16.0,1.0,0.81,0.34,0.16,0.01,PREGRADO
2016,F,CCIV,13,10.0,8.0,3.0,2.0,0.7692307692307693,0.6153846153846154,0.23076923076923078,0.15384615384615385,PREGRADO
2016,F,CONTA,143,121.0,109.0,104.0,103.0,0.8461538461538461,0.7622377622377622,0.7272727272727273,0.7202797202797203,PREGRADO
2016,F,DIPAGR,6,,,,,,,,,DIPLOMADO
2016,F,DIPAN,7,,,,,,,,,DIPLOMADO
2016,F,DIPAPGP,29,,,,,,,,,DIPLOMADO
2016,F,DIPAPR,35,,,,,,,,,DIPLOMADO
2016,F,DIPCSA,1,,,,,,,,,DIPLOMADO
2016,F,DIPCYC,9,,,,,,,,,DIPLOMADO
2016,F,DIPDCBC,3,1.0,,,,0.3333333333333333,,,,DIPLOMADO
2016,F,DIPDHG,4,,,,,,,,,DIPLOMADO
2016,F,DIPDPR,7,,,,,,,,,DIPLOMADO
2016,F,DIPDRH,2,,,,,,,,,DIPLOMADO
2016,F,DIPDU,15,,,,,,,,,DIPLOMADO
2016,F,DIPEESP,2,,,,,,,,,DIPLOMADO
2016,F,DIPEFP,1,,,,,,,,,DIPLOMADO
2016,F,DIPEG,1,,,,,,,,,DIPLOMADO
2016,F,DIPEGC,26,,,,,,,,,DIPLOMADO
2016,F,DIPEGM,2,,,,,,,,,DIPLOMADO
2016,F,DIPEIL,18,,,,,,,,,DIPLOMADO
2016,F,DIPGA,14,,,,,,,,,DIPLOMADO
2016,F,DIPGCAC,8,,,,,,,,,DIPLOMADO
2016,F,DIPGCL,24,,,,,,,,,DIPLOMADO
2016,F,DIPGFIN,10,,,,,,,,,DIPLOMADO
2016,F,DIPGIL,9,,,,,,,,,DIPLOMADO
2016,F,DIPGINF,2,,,,,,,,,DIPLOMADO
2016,F,DIPGLGM,5,,,,,,,,,DIPLOMADO
2016,F,DIPGLPD,14,,,,,,,,,DIPLOMADO
2016,F,DIPGR,1,,,,,,,,,DIPLOMADO
2016,F,DIPGRH,14,,,,,,,,,DIPLOMADO
2016,F,DIPGS,5,,,,,,,,,DIPLOMADO
2016,F,DIPGSA,77,1.0,,,,0.012987012987012988,,,,DIPLOMADO
2016,F,DIPIEA,5,,,,,,,,,DIPLOMADO
2016,F,DIPIEDF,8,,,,,,,,,DIPLOMADO
2016,F,DIPIMPL,4,,,,,,,,,DIPLOMADO
2016,F,DIPLIJ,24,,,,,,,,,DIPLOMADO
2016,F,DIPMD,3,,,,,,,,,DIPLOMADO
2016,F,DIPMME,13,,,,,,,,,DIPLOMADO
2016,F,DIPNICI,5,,,,,,,,,DIPLOMADO
2016,F,DIPPCCD,18,,,,,,,,,DIPLOMADO
2016,F,DIPPCF,5,,,,,,,,,DIPLOMADO
2016,F,DIPPD,1,,,,,,,,,DIPLOMADO
2016,F,DIPPED,5,,,,,,,,,DIPLOMADO
2016,F,DIPPGT,17,,,,,,,,,DIPLOMADO
2016,F,DIPPINF,2,,,,,,,,,DIPLOMADO
2016,F,DIPPM,9,,,,,,,,,DIPLOMADO
2016,F,DIPPPIS,21,,,,,,,,,DIPLOMADO
2016,F,DIPRHDO,48,,,,,,,,,DIPLOMADO
2016,F,DIPTMEH,4,,,,,,,,,DIPLOMADO
2016,F,DOCBIO,4,4.0,3.0,3.0,3.0,1.0,0.75,0.75,0.75,DOCTORADO
2016,F,DOCCSADM,2,2.0,1.0,,,1.0,0.5,,,DOCTORADO
2016,F,DOCCSALIM,2,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,DOCTORADO
2016,F,DOCCSING,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,DOCTORADO
2016,F,DOCESTAM,6,6.0,6.0,6.0,4.0,1.0,1.0,1.0,0.6666666666666666,DOCTORADO
2016,F,DOCQUIM,3,2.0,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,DOCTORADO
2016,F,ENF,52,42.0,40.0,38.0,35.0,0.8076923076923077,0.7692307692307693,0.7307692307692307,0.6730769230769231,PREGRADO
2016,F,HCS,13,11.0,8.0,7.0,5.0,0.8461538461538461,0.6153846153846154,0.5384615384615384,0.38461538461538464,PREGRADO
2016,F,ICELEC,16,11.0,7.0,6.0,6.0,0.6875,0.4375,0.375,0.375,PREGRADO
2016,F,ICGEOG,8,6.0,3.0,3.0,3.0,0.75,0.375,0.375,0.375,PREGRADO
2016,F,ICIND,73,65.0,57.0,48.0,40.0,0.8904109589041096,0.7808219178082192,0.6575342465753424,0.547945205479452,PREGRADO
2016,F,ICINF,9,6.0,4.0,3.0,2.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.2222222222222222,PREGRADO
2016,F,ICMEC,10,8.0,7.0,6.0,6.0,0.8,0.7,0.6,0.6,PREGRADO
2016,F,ICMET,14,10.0,6.0,5.0,5.0,0.7142857142857143,0.42857142857142855,0.35714285714285715,0.35714285714285715,PREGRADO
2016,F,ICMIN,41,29.0,24.0,22.0,16.0,0.7073170731707317,0.5853658536585366,0.5365853658536586,0.3902439024390244,PREGRADO
2016,F,ICOBR,23,16.0,9.0,9.0,9.0,0.6956521739130435,0.391304347826087,0.391304347826087,0.391304347826087,PREGRADO
2016,F,ICQUIM,28,19.0,13.0,11.0,9.0,0.6785714285714286,0.4642857142857143,0.39285714285714285,0.32142857142857145,PREGRADO
2016,F,IEAMB,6,3.0,4.0,1.0,,0.5,0.6666666666666666,0.16666666666666666,,PREGRADO
2016,F,IECLIM,8,5.0,3.0,3.0,3.0,0.625,0.375,0.375,0.375,PREGRADO
2016,F,IEELEC,10,9.0,7.0,8.0,4.0,0.9,0.7,0.8,0.4,PREGRADO
2016,F,IEGEOM,20,9.0,7.0,7.0,6.0,0.45,0.35,0.35,0.3,PREGRADO
2016,F,IEIND,51,46.0,38.0,35.0,23.0,0.9019607843137255,0.7450980392156863,0.6862745098039216,0.45098039215686275,PREGRADO
2016,F,IEINF,7,4.0,3.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,PREGRADO
2016,F,IEMEC,4,1.0,1.0,,,0.25,0.25,,,PREGRADO
2016,F,IEMET,12,12.0,12.0,11.0,9.0,1.0,1.0,0.9166666666666666,0.75,PREGRADO
2016,F,IEMIN,21,12.0,9.0,7.0,7.0,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.3333333333333333,PREGRADO
2016,F,IEQUIM,31,22.0,17.0,15.0,11.0,0.7096774193548387,0.5483870967741935,0.4838709677419355,0.3548387096774194,PREGRADO
2016,F,INGAGRO,15,11.0,9.0,9.0,9.0,0.7333333333333333,0.6,0.6,0.6,PREGRADO
2016,F,INGAL,30,26.0,25.0,24.0,24.0,0.8666666666666667,0.8333333333333334,0.8,0.8,PREGRADO
2016,F,INGAMB,31,21.0,20.0,18.0,17.0,0.6774193548387096,0.6451612903225806,0.5806451612903226,0.5483870967741935,PREGRADO
2016,F,INGBIO,24,11.0,10.0,9.0,8.0,0.4583333333333333,0.4166666666666667,0.375,0.3333333333333333,PREGRADO
2016,F,INGCO,171,144.0,131.0,112.0,108.0,0.8421052631578947,0.7660818713450293,0.6549707602339181,0.631578947368421,PREGRADO
2016,F,INGEST,24,20.0,14.0,13.0,12.0,0.8333333333333334,0.5833333333333334,0.5416666666666666,0.5,PREGRADO
2016,F,INGFI,14,8.0,6.0,5.0,5.0,0.5714285714285714,0.42857142857142855,0.35714285714285715,0.35714285714285715,PREGRADO
2016,F,INGMA,16,11.0,7.0,4.0,4.0,0.6875,0.4375,0.25,0.25,PREGRADO
2016,F,KINE,17,15.0,14.0,13.0,12.0,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.7058823529411765,PREGRADO
2016,F,LAT,29,26.0,23.0,18.0,18.0,0.896551724137931,0.7931034482758621,0.6206896551724138,0.6206896551724138,PREGRADO
2016,F,LCC,7,5.0,3.0,2.0,2.0,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.2857142857142857,PREGRADO
2016,F,LEB,23,20.0,15.0,13.0,12.0,0.8695652173913043,0.6521739130434783,0.5652173913043478,0.5217391304347826,PREGRADO
2016,F,LEE,33,19.0,19.0,18.0,18.0,0.5757575757575758,0.5757575757575758,0.5454545454545454,0.5454545454545454,PREGRADO
2016,F,LICAFENDEP,8,8.0,8.0,7.0,7.0,1.0,1.0,0.875,0.875,PREGRADO
2016,F,LICAFTERAP,14,12.0,11.0,11.0,11.0,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.7857142857142857,PREGRADO
2016,F,LOG,6,5.0,2.0,,1.0,0.8333333333333334,0.3333333333333333,,0.16666666666666666,PREGRADO
2016,F,LQC,17,14.0,9.0,7.0,7.0,0.8235294117647058,0.5294117647058824,0.4117647058823529,0.4117647058823529,PREGRADO
2016,F,MAGADE,38,37.0,7.0,3.0,,0.9736842105263158,0.18421052631578946,0.07894736842105263,,MAGISTER
2016,F,MAGAP,9,9.0,2.0,1.0,,1.0,0.2222222222222222,0.1111111111111111,,MAGISTER
2016,F,MAGARH,7,6.0,6.0,5.0,,0.8571428571428571,0.8571428571428571,0.7142857142857143,,MAGISTER
2016,F,MAGCAG,8,4.0,,,,0.5,,,,MAGISTER
2016,F,MAGCC,11,8.0,1.0,,,0.7272727272727273,0.09090909090909091,,,MAGISTER
2016,F,MAGCDI,7,7.0,6.0,,,1.0,0.8571428571428571,,,MAGISTER
2016,F,MAGCM,1,1.0,,,,1.0,,,,MAGISTER
2016,F,MAGCS,8,7.0,5.0,3.0,,0.875,0.625,0.375,,MAGISTER
2016,F,MAGEDM,5,5.0,,,2.0,1.0,,,0.4,MAGISTER
2016,F,MAGEDU,37,28.0,2.0,3.0,,0.7567567567567568,0.05405405405405406,0.08108108108108109,,MAGISTER
2016,F,MAGEF,14,11.0,4.0,4.0,,0.7857142857142857,0.2857142857142857,0.2857142857142857,,MAGISTER
2016,F,MAGEI,5,5.0,5.0,2.0,,1.0,1.0,0.4,,MAGISTER
2016,F,MAGEII,7,7.0,5.0,6.0,,1.0,0.7142857142857143,0.8571428571428571,,MAGISTER
2016,F,MAGFC,1,1.0,1.0,1.0,,1.0,1.0,1.0,,MAGISTER
2016,F,MAGFP,3,1.0,,,,0.3333333333333333,,,,MAGISTER
2016,F,MAGGP,24,19.0,2.0,1.0,,0.7916666666666666,0.08333333333333333,0.041666666666666664,,MAGISTER
2016,F,MAGHI,1,1.0,1.0,,,1.0,1.0,,,MAGISTER
2016,F,MAGII,2,2.0,,,,1.0,,,,MAGISTER
2016,F,MAGIT,2,2.0,,1.0,,1.0,,0.5,,MAGISTER
2016,F,MAGLI,1,1.0,1.0,1.0,,1.0,1.0,1.0,,MAGISTER
2016,F,MAGMA,15,15.0,5.0,1.0,,1.0,0.3333333333333333,0.06666666666666667,,MAGISTER
2016,F,MAGPGT,14,12.0,3.0,1.0,,0.8571428571428571,0.21428571428571427,0.07142857142857142,,MAGISTER
2016,F,MAGPP,13,12.0,2.0,,,0.9230769230769231,0.15384615384615385,,,MAGISTER
2016,F,MAGQUI,3,3.0,2.0,,,1.0,0.6666666666666666,,,MAGISTER
2016,F,MAGSGI,2,2.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,MAGISTER
2016,F,MAGSPA,2,1.0,1.0,1.0,,0.5,0.5,0.5,,MAGISTER
2016,F,MAGTA,3,3.0,2.0,,,1.0,0.6666666666666666,,,MAGISTER
2016,F,MED,46,43.0,43.0,43.0,43.0,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9347826086956522,PREGRADO
2016,F,MIDA,3,3.0,,,,1.0,,,,MAGISTER
2016,F,OBP,48,45.0,44.0,42.0,38.0,0.9375,0.9166666666666666,0.875,0.7916666666666666,PREGRADO
2016,F,PEDCAST,33,30.0,28.0,25.0,25.0,0.9090909090909091,0.8484848484848485,0.7575757575757576,0.7575757575757576,PREGRADO
2016,F,PEDEDFIS,19,19.0,15.0,14.0,14.0,1.0,0.7894736842105263,0.7368421052631579,0.7368421052631579,PREGRADO
2016,F,PEDEGB,31,27.0,24.0,24.0,23.0,0.8709677419354839,0.7741935483870968,0.7741935483870968,0.7419354838709677,PREGRADO
2016,F,PEDFILOS,9,4.0,2.0,2.0,2.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,PREGRADO
2016,F,PEDFISMAT,23,19.0,15.0,15.0,15.0,0.8260869565217391,0.6521739130434783,0.6521739130434783,0.6521739130434783,PREGRADO
2016,F,PEDHS,22,18.0,16.0,14.0,14.0,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.6363636363636364,PREGRADO
2016,F,PEDINGLES,45,38.0,34.0,30.0,30.0,0.8444444444444444,0.7555555555555555,0.6666666666666666,0.6666666666666666,PREGRADO
2016,F,PEDMATCOMP,19,17.0,15.0,12.0,12.0,0.8947368421052632,0.7894736842105263,0.631578947368421,0.631578947368421,PREGRADO
2016,F,PEDQUIMBIO,21,16.0,14.0,11.0,11.0,0.7619047619047619,0.6666666666666666,0.5238095238095238,0.5238095238095238,PREGRADO
2016,F,PEP,10,9.0,3.0,1.0,1.0,0.9,0.3,0.1,0.1,PREGRADO
2016,F,PER,44,37.0,28.0,25.0,26.0,0.8409090909090909,0.6363636363636364,0.5681818181818182,0.5909090909090909,PREGRADO
2016,F,POSACU,26,1.0,,,,0.038461538461538464,,,,POSTITUTLO
2016,F,POSAM,3,,,,,,,,,POSTITUTLO
2016,F,POSAN,5,5.0,1.0,,,1.0,0.2,,,POSTITUTLO
2016,F,POSCG,6,5.0,5.0,,,0.8333333333333334,0.8333333333333334,,,POSTITUTLO
2016,F,POSCGE,6,,,,,,,,,POSTITUTLO
2016,F,POSECP,1,,,,,,,,,POSTITUTLO
2016,F,POSEDV,2,2.0,1.0,,,1.0,0.5,,,POSTITUTLO
2016,F,POSEI,13,,,,,,,,,POSTITUTLO
2016,F,POSEMI,10,9.0,7.0,1.0,,0.9,0.7,0.1,,POSTITUTLO
2016,F,POSENP,2,2.0,2.0,,,1.0,1.0,,,POSTITUTLO
2016,F,POSEPI,6,6.0,3.0,,,1.0,0.5,,,POSTITUTLO
2016,F,POSGC,23,1.0,,,,0.043478260869565216,,,,POSTITUTLO
2016,F,POSGER,6,6.0,6.0,6.0,1.0,1.0,1.0,1.0,0.16666666666666666,POSTITUTLO
2016,F,POSGO,3,3.0,,,,1.0,,,,POSTITUTLO
2016,F,POSIA,1,1.0,,,,1.0,,,,POSTITUTLO
2016,F,POSIT,2,,,,,,,,,POSTITUTLO
2016,F,POSLTRI,9,,,,,,,,,POSTITUTLO
2016,F,POSMPD,13,,,,,,,,,POSTITUTLO
2016,F,POSNEU,3,2.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,POSTITUTLO
2016,F,POSNEUC,1,1.0,1.0,1.0,,1.0,1.0,1.0,,POSTITUTLO
2016,F,POSNEUP,1,,,,,,,,,POSTITUTLO
2016,F,POSPA,6,6.0,3.0,,,1.0,0.5,,,POSTITUTLO
2016,F,POSPED,7,6.0,3.0,3.0,,0.8571428571428571,0.42857142857142855,0.42857142857142855,,POSTITUTLO
2016,F,POSPP,13,,,,,,,,,POSTITUTLO
2016,F,POSREI,3,3.0,1.0,,,1.0,0.3333333333333333,,,POSTITUTLO
2016,F,POSSECT,1,,,,,,,,,POSTITUTLO
2016,F,POSTROR,2,2.0,1.0,,,1.0,0.5,,,POSTITUTLO
2016,F,PRE,15,14.0,13.0,1.0,,0.9333333333333333,0.8666666666666667,0.06666666666666667,,PREGRADO
2016,F,PSI,61,53.0,52.0,53.0,51.0,0.8688524590163934,0.8524590163934426,0.8688524590163934,0.8360655737704918,PREGRADO
2016,F,PUB,31,23.0,23.0,21.0,22.0,0.7419354838709677,0.7419354838709677,0.6774193548387096,0.7096774193548387,PREGRADO
2016,F,QYF,31,29.0,25.0,22.0,20.0,0.9354838709677419,0.8064516129032258,0.7096774193548387,0.6451612903225806,PREGRADO
2016,F,TAI,6,4.0,3.0,1.0,,0.6666666666666666,0.5,0.16666666666666666,,PREGRADO
2016,F,TAP,45,37.0,33.0,14.0,3.0,0.8222222222222222,0.7333333333333333,0.3111111111111111,0.06666666666666667,PREGRADO
2016,F,TCI,12,12.0,9.0,,1.0,1.0,0.75,,0.08333333333333333,PREGRADO
2016,F,TCO,8,8.0,8.0,3.0,,1.0,1.0,0.375,,PREGRADO
2016,F,TDI,16,11.0,11.0,7.0,,0.6875,0.6875,0.4375,,PREGRADO
2016,F,TEA,32,26.0,23.0,14.0,7.0,0.8125,0.71875,0.4375,0.21875,PREGRADO
2016,F,TEC,9,8.0,5.0,5.0,1.0,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.1111111111111111,PREGRADO
2016,F,TEO,25,25.0,23.0,23.0,22.0,1.0,0.92,0.92,0.88,PREGRADO
2016,F,TMI,3,2.0,2.0,2.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,PREGRADO
2016,F,TQF,28,27.0,22.0,6.0,3.0,0.9642857142857143,0.7857142857142857,0.21428571428571427,0.10714285714285714,PREGRADO
2016,F,TRD,61,51.0,3.0,,,0.8360655737704918,0.04918032786885246,,,PREGRADO
2016,F,TUI,6,6.0,2.0,1.0,,1.0,0.3333333333333333,0.16666666666666666,,PREGRADO
2016,M,ADMIND,3,3.0,,,,1.0,,,,PREGRADO
2016,M,ADMPUB,68,61.0,55.0,51.0,46.0,0.8970588235294118,0.8088235294117647,0.75,0.6764705882352942,PREGRADO
2016,M,ARQ,25,23.0,22.0,20.0,19.0,0.92,0.88,0.8,0.76,PREGRADO
2016,M,BACHI,72,54.0,19.0,2.0,2.0,0.75,0.2638888888888889,0.027777777777777776,0.027777777777777776,PREGRADO
2016,M,CCIV,96,77.0,67.0,41.0,16.0,0.8020833333333334,0.6979166666666666,0.4270833333333333,0.16666666666666666,PREGRADO
2016,M,CONTA,107,87.0,78.0,74.0,69.0,0.8130841121495327,0.7289719626168224,0.6915887850467289,0.6448598130841121,PREGRADO
2016,M,DIPAGR,11,,,,,,,,,DIPLOMADO
2016,M,DIPAN,14,,,,,,,,,DIPLOMADO
2016,M,DIPAPGP,7,,,,,,,,,DIPLOMADO
2016,M,DIPAPR,19,,,,,,,,,DIPLOMADO
2016,M,DIPCSA,28,,,,,,,,,DIPLOMADO
2016,M,DIPCYC,7,,,,,,,,,DIPLOMADO
2016,M,DIPDCBC,9,,,,,,,,,DIPLOMADO
2016,M,DIPDHG,8,,,,,,,,,DIPLOMADO
2016,M,DIPDPR,28,,,,,,,,,DIPLOMADO
2016,M,DIPDRH,5,,,,,,,,,DIPLOMADO
2016,M,DIPDU,27,,,,,,,,,DIPLOMADO
2016,M,DIPEESP,4,,,,,,,,,DIPLOMADO
2016,M,DIPEFP,5,,,,,,,,,DIPLOMADO
2016,M,DIPEGA,4,,,,,,,,,DIPLOMADO
2016,M,DIPEGC,12,,,,,,,,,DIPLOMADO
2016,M,DIPEGM,20,,,,,,,,,DIPLOMADO
2016,M,DIPEIL,11,,,,,,,,,DIPLOMADO
2016,M,DIPGA,31,,,,,,,,,DIPLOMADO
2016,M,DIPGCAC,15,,,,,,,,,DIPLOMADO
2016,M,DIPGCL,4,,,,,,,,,DIPLOMADO
2016,M,DIPGFIN,11,,,,,,,,,DIPLOMADO
2016,M,DIPGIL,16,,,,,,,,,DIPLOMADO
2016,M,DIPGINF,7,,,,,,,,,DIPLOMADO
2016,M,DIPGLGM,2,,,,,,,,,DIPLOMADO
2016,M,DIPGLPD,31,,,,,,,,,DIPLOMADO
2016,M,DIPGR,11,,,,,,,,,DIPLOMADO
2016,M,DIPGRH,5,,,,,,,,,DIPLOMADO
2016,M,DIPGS,5,,,,,,,,,DIPLOMADO
2016,M,DIPGSA,27,,,,,,,,,DIPLOMADO
2016,M,DIPIEA,12,,,,,,,,,DIPLOMADO
2016,M,DIPIEDF,23,,,,,,,,,DIPLOMADO
2016,M,DIPIMPL,6,,,,,,,,,DIPLOMADO
2016,M,DIPLE,1,,,,,,,,,DIPLOMADO
2016,M,DIPLIJ,5,,,,,,,,,DIPLOMADO
2016,M,DIPMCOM,9,,,,,,,,,DIPLOMADO
2016,M,DIPMD,6,,,,,,,,,DIPLOMADO
2016,M,DIPMME,4,,,,,,,,,DIPLOMADO
2016,M,DIPNICI,7,,,,,,,,,DIPLOMADO
2016,M,DIPPCCD,11,,,,,,,,,DIPLOMADO
2016,M,DIPPCF,2,,,,,,,,,DIPLOMADO
2016,M,DIPPD,8,,,,,,,,,DIPLOMADO
2016,M,DIPPED,5,,,,,,,,,DIPLOMADO
2016,M,DIPPGT,39,,,1.0,,,,0.02564102564102564,,DIPLOMADO
2016,M,DIPPINF,14,,,,,,,,,DIPLOMADO
2016,M,DIPPM,6,,,,,,,,,DIPLOMADO
2016,M,DIPPPIS,7,,,,,,,,,DIPLOMADO
2016,M,DIPRHDO,11,,,,,,,,,DIPLOMADO
2016,M,DIPRMEE,12,,,,,,,,,DIPLOMADO
2016,M,DIPTMEH,10,,,,,,,,,DIPLOMADO
2016,M,DOCBIO,4,4.0,4.0,4.0,3.0,1.0,1.0,1.0,0.75,DOCTORADO
2016,M,DOCCSADM,6,6.0,4.0,4.0,4.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,DOCTORADO
2016,M,DOCCSFIS,3,3.0,3.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,DOCTORADO
2016,M,DOCCSING,16,16.0,14.0,14.0,9.0,1.0,0.875,0.875,0.5625,DOCTORADO
2016,M,DOCCSMAT,5,3.0,3.0,3.0,3.0,0.6,0.6,0.6,0.6,DOCTORADO
2016,M,DOCESTAM,8,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,DOCTORADO
2016,M,DOCHIST,6,6.0,6.0,6.0,5.0,1.0,1.0,1.0,0.8333333333333334,DOCTORADO
2016,M,DOCMICROBIO,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DOCTORADO
2016,M,DOCNEUROC,2,1.0,1.0,,,0.5,0.5,,,DOCTORADO
2016,M,DOCQUIM,5,4.0,4.0,4.0,4.0,0.8,0.8,0.8,0.8,DOCTORADO
2016,M,ENF,10,9.0,8.0,7.0,7.0,0.9,0.8,0.7,0.7,PREGRADO
2016,M,HCS,6,6.0,4.0,3.0,2.0,1.0,0.6666666666666666,0.5,0.3333333333333333,PREGRADO
2016,M,ICELEC,137,104.0,87.0,71.0,60.0,0.7591240875912408,0.635036496350365,0.5182481751824818,0.43795620437956206,PREGRADO
2016,M,ICGEOG,22,13.0,10.0,8.0,5.0,0.5909090909090909,0.45454545454545453,0.36363636363636365,0.22727272727272727,PREGRADO
2016,M,ICIND,119,99.0,86.0,70.0,51.0,0.8319327731092437,0.7226890756302521,0.5882352941176471,0.42857142857142855,PREGRADO
2016,M,ICINF,108,78.0,55.0,44.0,30.0,0.7222222222222222,0.5092592592592593,0.4074074074074074,0.2777777777777778,PREGRADO
2016,M,ICMEC,117,93.0,71.0,52.0,43.0,0.7948717948717948,0.6068376068376068,0.4444444444444444,0.36752136752136755,PREGRADO
2016,M,ICMET,41,32.0,25.0,23.0,21.0,0.7804878048780488,0.6097560975609756,0.5609756097560976,0.5121951219512195,PREGRADO
2016,M,ICMIN,92,70.0,62.0,55.0,35.0,0.7608695652173914,0.6739130434782609,0.5978260869565217,0.3804347826086957,PREGRADO
2016,M,ICOBR,70,52.0,45.0,41.0,38.0,0.7428571428571429,0.6428571428571429,0.5857142857142857,0.5428571428571428,PREGRADO
2016,M,ICQUIM,36,29.0,27.0,25.0,23.0,0.8055555555555556,0.75,0.6944444444444444,0.6388888888888888,PREGRADO
2016,M,IEAMB,19,12.0,10.0,4.0,2.0,0.631578947368421,0.5263157894736842,0.21052631578947367,0.10526315789473684,PREGRADO
2016,M,IECLIM,32,22.0,12.0,8.0,6.0,0.6875,0.375,0.25,0.1875,PREGRADO
2016,M,IEELEC,208,147.0,113.0,90.0,54.0,0.7067307692307693,0.5432692307692307,0.4326923076923077,0.25961538461538464,PREGRADO
2016,M,IEGEOM,39,27.0,19.0,16.0,12.0,0.6923076923076923,0.48717948717948717,0.41025641025641024,0.3076923076923077,PREGRADO
