ANHO_ING,sexo,CODIGO_CARRERA_x,SIES_x,coh,ret_1_n,ret_2_n,ret_3_n,ret_4_n,ret_1,ret_2,ret_3,ret_4,NIVEL_GLOBAL
2016,M,MAGMA,I71S1C161J2V1,13,12.0,,,,0.9230769230769231,,,,MAGISTER
2016,M,MAGMA,I71S1C162J2V1,4,4.0,4.0,,,1.0,1.0,,,MAGISTER
2016,M,MAGPGT,I71S1C86J2V1,22,21.0,1.0,2.0,2.0,0.9545454545454546,0.045454545454545456,0.09090909090909091,0.09090909090909091,MAGISTER
2016,M,MAGPP,I71S1C493J2V1,14,11.0,2.0,,,0.7857142857142857,0.14285714285714285,,,MAGISTER
2016,M,MAGQUI,I71S1C64J1V1,4,3.0,1.0,,,0.75,0.25,,,MAGISTER
2016,M,MAGSGI,I71S1C279J2V1,8,8.0,3.0,4.0,2.0,1.0,0.375,0.5,0.25,MAGISTER
2016,M,MAGSPA,I71S1C398J2V1,14,13.0,3.0,1.0,1.0,0.9285714285714286,0.21428571428571427,0.07142857142857142,0.07142857142857142,MAGISTER
2016,M,MAGTA,I71S1C65J1V1,2,2.0,,,,1.0,,,,MAGISTER
2016,M,MAGTCO,I71S1C66J2V1,6,5.0,3.0,,,0.8333333333333334,0.5,,,MAGISTER
2016,M,MED,I71S1C67J1V1,28,27.0,26.0,26.0,26.0,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,PREGRADO
2016,M,MIDA,I71S1C280J2V1,3,2.0,,,,0.6666666666666666,,,,MAGISTER
2016,M,OBP,I71S1C68J1V1,14,12.0,11.0,10.0,9.0,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.6428571428571429,PREGRADO
2016,M,PEDCAST,I71S1C40J1V1,9,6.0,6.0,5.0,5.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,PREGRADO
2016,M,PEDEDFIS,I71S1C395J1V1,13,12.0,11.0,10.0,9.0,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,PREGRADO
2016,M,PEDEGB,I71S1C146J1V1,4,3.0,3.0,3.0,3.0,0.75,0.75,0.75,0.75,PREGRADO
2016,M,PEDFILOS,I71S1C45J1V1,2,2.0,1.0,,,1.0,0.5,,,PREGRADO
2016,M,PEDFISMAT,I71S1C41J1V1,19,15.0,13.0,12.0,12.0,0.7894736842105263,0.6842105263157895,0.631578947368421,0.631578947368421,PREGRADO
2016,M,PEDHS,I71S1C149J1V1,17,12.0,11.0,10.0,10.0,0.7058823529411765,0.6470588235294118,0.5882352941176471,0.5882352941176471,PREGRADO
2016,M,PEDINGLES,I71S1C43J1V1,6,5.0,5.0,4.0,4.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,PREGRADO
2016,M,PEDMATCOMP,I71S1C44J1V1,15,15.0,14.0,11.0,10.0,1.0,0.9333333333333333,0.7333333333333333,0.6666666666666666,PREGRADO
2016,M,PEDQUIMBIO,I71S1C145J1V1,15,9.0,8.0,8.0,7.0,0.6,0.5333333333333333,0.5333333333333333,0.4666666666666667,PREGRADO
2016,M,PEP,I71S1C138J2V1,7,6.0,3.0,,,0.8571428571428571,0.42857142857142855,,,PREGRADO
2016,M,PER,I71S1C137J2V1,15,12.0,3.0,2.0,1.0,0.8,0.2,0.13333333333333333,0.06666666666666667,PREGRADO
2016,M,PER,I71S1C69J1V1,20,16.0,14.0,14.0,12.0,0.8,0.7,0.7,0.6,PREGRADO
2016,M,POSACU,I71S1C412J1V1,18,,,,,,,,,POSTITUTLO
2016,M,POSAM,I71S1C297J2V1,8,,,,,,,,,POSTITUTLO
2016,M,POSAN,I71S1C235J1V1,3,3.0,,,,1.0,,,,POSTITUTLO
2016,M,POSAPA,I71S1C238J1V1,1,1.0,1.0,,,1.0,1.0,,,POSTITUTLO
2016,M,POSCG,I71S1C234J1V1,7,5.0,4.0,,,0.7142857142857143,0.5714285714285714,,,POSTITUTLO
2016,M,POSCGE,I71S1C589J2V1,4,,,,,,,,,POSTITUTLO
2016,M,POSEDV,I71S1C505J1V1,2,2.0,,,,1.0,,,,POSTITUTLO
2016,M,POSEI,I71S1C222J2V1,1,,,,,,,,,POSTITUTLO
2016,M,POSEMI,I71S1C236J1V1,8,8.0,7.0,,,1.0,0.875,,,POSTITUTLO
2016,M,POSEMIIA,I71S1C548J1V1,1,1.0,1.0,,,1.0,1.0,,,POSTITUTLO
2016,M,POSENP,I71S1C374J1V1,2,2.0,2.0,,,1.0,1.0,,,POSTITUTLO
2016,M,POSEPI,I71S1C237J1V1,2,2.0,2.0,,,1.0,1.0,,,POSTITUTLO
2016,M,POSGC,I71S1C581J2V1,13,1.0,,,,0.07692307692307693,,,,POSTITUTLO
2016,M,POSGER,I71S1C368J1V1,2,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,POSTITUTLO
2016,M,POSGO,I71S1C230J1V1,1,,1.0,,,,1.0,,,POSTITUTLO
2016,M,POSGPNC,I71S1C501J1V1,1,,,,,,,,,POSTITUTLO
2016,M,POSIA,I71S1C369J1V1,1,,,,,,,,,POSTITUTLO
2016,M,POSIMGA,I71S1C496J2V1,9,,,,,,,,,POSTITUTLO
2016,M,POSLTRI,I71S1C210J2V1,22,,,,,,,,,POSTITUTLO
2016,M,POSMIIA,I71S1C547J1V1,1,1.0,1.0,1.0,,1.0,1.0,1.0,,POSTITUTLO
2016,M,POSMPD,I71S1C499J2V2,16,,,,,,,,,POSTITUTLO
2016,M,POSMU,I71S1C239J1V1,6,5.0,5.0,1.0,,0.8333333333333334,0.8333333333333334,0.16666666666666666,,POSTITUTLO
2016,M,POSNEU,I71S1C231J1V1,3,3.0,3.0,,,1.0,1.0,,,POSTITUTLO
2016,M,POSNEUC,I71S1C365J1V1,1,1.0,1.0,1.0,,1.0,1.0,1.0,,POSTITUTLO
2016,M,POSPA,I71S1C367J1V1,10,10.0,7.0,2.0,,1.0,0.7,0.2,,POSTITUTLO
2016,M,POSPED,I71S1C366J1V1,1,1.0,1.0,1.0,,1.0,1.0,1.0,,POSTITUTLO
2016,M,POSPP,I71S1C312J2V1,6,,,,,,,,,POSTITUTLO
2016,M,POSREI,I71S1C363J1V1,2,2.0,1.0,,,1.0,0.5,,,POSTITUTLO
2016,M,POSTROR,I71S1C232J1V1,14,14.0,9.0,2.0,,1.0,0.6428571428571429,0.14285714285714285,,POSTITUTLO
2016,M,POSTYR,I71S1C351J2V1,1,,,,,,,,,POSTITUTLO
2016,M,POSURO,I71S1C233J1V1,5,5.0,4.0,,,1.0,0.8,,,POSTITUTLO
2016,M,PRE,I71S1C70J2V1,21,17.0,13.0,1.0,,0.8095238095238095,0.6190476190476191,0.047619047619047616,,PREGRADO
2016,M,PSI,I71S1C71J1V1,29,25.0,24.0,24.0,24.0,0.8620689655172413,0.8275862068965517,0.8275862068965517,0.8275862068965517,PREGRADO
2016,M,PUB,I71S1C72J1V1,21,21.0,18.0,16.0,16.0,1.0,0.8571428571428571,0.7619047619047619,0.7619047619047619,PREGRADO
2016,M,QYF,I71S1C413J1V1,22,18.0,16.0,15.0,16.0,0.8181818181818182,0.7272727272727273,0.6818181818181818,0.7272727272727273,PREGRADO
2016,M,TAI,I71S1C108J1V1,43,40.0,36.0,19.0,7.0,0.9302325581395349,0.8372093023255814,0.4418604651162791,0.16279069767441862,PREGRADO
2016,M,TAP,I71S1C102J1V1,27,25.0,20.0,10.0,1.0,0.9259259259259259,0.7407407407407407,0.37037037037037035,0.037037037037037035,PREGRADO
2016,M,TAP,I71S1C172J2V1,7,4.0,4.0,1.0,,0.5714285714285714,0.5714285714285714,0.14285714285714285,,PREGRADO
2016,M,TCI,I71S1C105J1V1,27,25.0,24.0,11.0,2.0,0.9259259259259259,0.8888888888888888,0.4074074074074074,0.07407407407407407,PREGRADO
2016,M,TCO,I71S1C110J1V1,43,35.0,32.0,10.0,,0.813953488372093,0.7441860465116279,0.23255813953488372,,PREGRADO
2016,M,TDI,I71S1C106J1V1,20,15.0,11.0,4.0,2.0,0.75,0.55,0.2,0.1,PREGRADO
2016,M,TEA,I71S1C103J1V1,20,11.0,9.0,6.0,1.0,0.55,0.45,0.3,0.05,PREGRADO
2016,M,TEC,I71S1C104J1V1,44,39.0,32.0,10.0,2.0,0.8863636363636364,0.7272727272727273,0.22727272727272727,0.045454545454545456,PREGRADO
2016,M,TEC,I71S1C271J2V1,23,11.0,8.0,2.0,1.0,0.4782608695652174,0.34782608695652173,0.08695652173913043,0.043478260869565216,PREGRADO
2016,M,TEO,I71S1C555J1V1,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,PREGRADO
2016,M,TMI,I71S1C109J1V1,48,40.0,35.0,17.0,3.0,0.8333333333333334,0.7291666666666666,0.3541666666666667,0.0625,PREGRADO
2016,M,TQF,I71S1C75J1V1,14,12.0,10.0,6.0,,0.8571428571428571,0.7142857142857143,0.42857142857142855,,PREGRADO
2016,M,TQF,I71S1C75J2V1,12,10.0,10.0,3.0,,0.8333333333333334,0.8333333333333334,0.25,,PREGRADO
2016,M,TRD,I71S1C176J2V1,63,34.0,5.0,3.0,,0.5396825396825397,0.07936507936507936,0.047619047619047616,,PREGRADO
2016,M,TUI,I71S1C78J2V1,30,23.0,5.0,3.0,1.0,0.7666666666666667,0.16666666666666666,0.1,0.03333333333333333,PREGRADO
2017,F,ADMPUB,I71S1C2J1V1,101,88.0,81.0,81.0,81.0,0.8712871287128713,0.801980198019802,0.801980198019802,0.801980198019802,PREGRADO
2017,F,ADMPUB,I71S1C2J2V1,14,13.0,13.0,6.0,1.0,0.9285714285714286,0.9285714285714286,0.42857142857142855,0.07142857142857142,PREGRADO
2017,F,ARQ,I71S1C3J1V1,39,34.0,31.0,29.0,29.0,0.8717948717948718,0.7948717948717948,0.7435897435897436,0.7435897435897436,PREGRADO
2017,F,BACHI,I71S1C4J1V1,133,97.0,23.0,5.0,3.0,0.7293233082706767,0.17293233082706766,0.03759398496240601,0.022556390977443608,PREGRADO
2017,F,CCIV,I71S1C90J2V1,23,20.0,15.0,6.0,6.0,0.8695652173913043,0.6521739130434783,0.2608695652173913,0.2608695652173913,PREGRADO
2017,F,CONTA,I71S1C152J2V1,16,15.0,10.0,10.0,10.0,0.9375,0.625,0.625,0.625,PREGRADO
2017,F,CONTA,I71S1C6J1V1,133,114.0,106.0,100.0,99.0,0.8571428571428571,0.7969924812030075,0.7518796992481203,0.7443609022556391,PREGRADO
2017,F,CONTA,I71S1C6J2V1,12,10.0,5.0,4.0,4.0,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.3333333333333333,PREGRADO
2017,F,CONTA,I71S1C6J2V2,1,,,,,,,,,PREGRADO
2017,F,DERECHO,I71S1C572J1V1,39,31.0,28.0,28.0,27.0,0.7948717948717948,0.717948717948718,0.717948717948718,0.6923076923076923,PREGRADO
2017,F,DIN,I71S1C635J1V1,10,10.0,10.0,,,1.0,1.0,,,PREGRADO
2017,F,DIPAGR,I71S1C253J2V1,16,,,,,,,,,DIPLOMADO
2017,F,DIPAN,I71S1C290J2V1,5,,,,,,,,,DIPLOMADO
2017,F,DIPANP,I71S1C596J2V1,3,,,,,,,,,DIPLOMADO
2017,F,DIPAPGP,I71S1C537J2V1,26,,,,,,,,,DIPLOMADO
2017,F,DIPAPR,I71S1C316J2V1,30,,,,,,,,,DIPLOMADO
2017,F,DIPBGA,I71S1C337J3V1,14,,,,,,,,,DIPLOMADO
2017,F,DIPCGEA,I71S1C216J2V1,13,,,,,,,,,DIPLOMADO
2017,F,DIPCH,I71S1C474J2V1,4,,,,,,,,,DIPLOMADO
2017,F,DIPCMIP,I71S1C465J1V1,4,,,,,,,,,DIPLOMADO
2017,F,DIPCP,I71S1C575J3V1,2,,,,,,,,,DIPLOMADO
2017,F,DIPCSA,I71S1C209J2V1,3,,,,,,,,,DIPLOMADO
2017,F,DIPCYC,I71S1C515J1V1,5,,,,,,,,,DIPLOMADO
2017,F,DIPDAP,I71S1C510J1V1,18,,,,,,,,,DIPLOMADO
2017,F,DIPDCBC,I71S1C675J3V1,6,,,,,,,,,DIPLOMADO
2017,F,DIPDCOS,I71S1C606J1V1,5,,,,,,,,,DIPLOMADO
2017,F,DIPDHG,I71S1C291J2V1,4,,,,,,,,,DIPLOMADO
2017,F,DIPDPR,I71S1C471J2V1,2,,,,,,,,,DIPLOMADO
2017,F,DIPDU,999,17,,,,,,,,,DIPLOMADO
2017,F,DIPEAI,I71S1C599J2V1,6,,,,,,,,,DIPLOMADO
2017,F,DIPEESP,I71S1C520J2V1,3,,,,,,,,,DIPLOMADO
2017,F,DIPEG,I71S1C338J2V1,1,,,,,,,,,DIPLOMADO
2017,F,DIPEGC,I71S1C521J2V1,2,,,,,,,,,DIPLOMADO
2017,F,DIPEIL,I71S1C580J1V1,9,,,,,,,,,DIPLOMADO
2017,F,DIPEMP,I71S1C286J2V1,27,,,,,,,,,DIPLOMADO
2017,F,DIPESA,I71S1C567J1V1,35,,,,,,,,,DIPLOMADO
2017,F,DIPGA,I71S1C213J2V1,17,,,,,,,,,DIPLOMADO
2017,F,DIPGCE,I71S1C616J2V1,28,,,,,,,,,DIPLOMADO
2017,F,DIPGCT,I71S1C436J2V1,3,,,,,,,,,DIPLOMADO
2017,F,DIPGEO,I71S1C681J5V1,7,,,,,,,,,DIPLOMADO
2017,F,DIPGETP,I71S1C476J1V1,8,,,,,,,,,DIPLOMADO
2017,F,DIPGFIN,I71S1C292J2V1,19,,,,,,,,,DIPLOMADO
2017,F,DIPGINF,I71S1C313J2V1,1,,,,,,,,,DIPLOMADO
2017,F,DIPGLGM,I71S1C293J2V1,1,,,,,,,,,DIPLOMADO
2017,F,DIPGLI,I71S1C766J2V1,5,,,,,,,,,DIPLOMADO
2017,F,DIPGLPD,I71S1C217J2V1,16,,,,,,,,,DIPLOMADO
2017,F,DIPGPIS,I71S1C618J2V1,36,,,,,,,,,DIPLOMADO
2017,F,DIPGR,I71S1C477J2V1,1,,,,,,,,,DIPLOMADO
2017,F,DIPGRH,I71S1C215J2V1,17,,,,,,,,,DIPLOMADO
2017,F,DIPGSA,I71S1C408J2V1,59,,,,,,,,,DIPLOMADO
2017,F,DIPGSPP,I71S1C504J1V1,6,,,,,,,,,DIPLOMADO
2017,F,DIPGT,I71S1C439J2V1,47,,,,,,,,,DIPLOMADO
2017,F,DIPIEA,I71S1C410J1V1,7,,,,,,,,,DIPLOMADO
2017,F,DIPIEDF,I71S1C130J2V1,1,,,,,,,,,DIPLOMADO
2017,F,DIPIMPL,I71S1C529J1V1,4,,,,,,,,,DIPLOMADO
2017,F,DIPLE,I71S1C482J2V1,3,,,,,,,,,DIPLOMADO
2017,F,DIPLIJ,I71S1C438J2V1,22,,,,,,,,,DIPLOMADO
2017,F,DIPMD,I71S1C256J2V1,1,,,,,,,,,DIPLOMADO
2017,F,DIPMIG,I71S1C624J1V1,11,,,,,,,,,DIPLOMADO
2017,F,DIPMME,I71S1C442J1V1,12,,,,,,,,,DIPLOMADO
2017,F,DIPNICI,I71S1C218J2V1,4,,,,,,,,,DIPLOMADO
2017,F,DIPNICP,I71S1C531J2V1,7,,,,,,,,,DIPLOMADO
2017,F,DIPOTRC,I71S1C691J3V1,30,,,,,,,,,DIPLOMADO
2017,F,DIPPCCD,I71S1C485J1V1,19,,,,,,,,,DIPLOMADO
2017,F,DIPPD,I71S1C535J2V1,9,,,,,,,,,DIPLOMADO
2017,F,DIPPED,I71S1C294J2V1,10,,,,,,,,,DIPLOMADO
2017,F,DIPPGT,I71S1C439J2V1,11,,,,,,,,,DIPLOMADO
2017,F,DIPPM,I71S1C258J2V1,9,,,,,,,,,DIPLOMADO
2017,F,DIPRHDO,I71S1C627J2V1,56,,,,,,,,,DIPLOMADO
2017,F,DIPTG,I71S1C631J2V1,1,,,,,,,,,DIPLOMADO
2017,F,DIPTI,I71S1C619J2V1,2,,,,,,,,,DIPLOMADO
2017,F,DIPTMEH,I71S1C441J1V1,7,,,,,,,,,DIPLOMADO
2017,F,DOCBIO,I71S1C118J1V1,5,5.0,5.0,4.0,4.0,1.0,1.0,0.8,0.8,DOCTORADO
2017,F,DOCCSADM,I71S1C274J5V1,6,6.0,6.0,6.0,5.0,1.0,1.0,1.0,0.8333333333333334,DOCTORADO
2017,F,DOCCSING,I71S1C114J1V1,2,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,DOCTORADO
2017,F,DOCCSING,I71S1C131J1V1,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,DOCTORADO
2017,F,DOCCSING,I71S1C393J1V1,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,DOCTORADO
2017,F,DOCCSMAT,I71S1C115J1V1,1,1.0,1.0,1.0,,1.0,1.0,1.0,,DOCTORADO
2017,F,DOCESTAM,I71S1C9J1V1,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,DOCTORADO
2017,F,DOCHIST,I71S1C443J1V1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DOCTORADO
2017,F,DOCMICROBIO,I71S1C98J1V1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DOCTORADO
2017,F,DOCQUIM,I71S1C10J1V1,5,4.0,4.0,4.0,4.0,0.8,0.8,0.8,0.8,DOCTORADO
2017,F,ENF,I71S1C11J1V1,43,39.0,32.0,26.0,25.0,0.9069767441860465,0.7441860465116279,0.6046511627906976,0.5813953488372093,PREGRADO
2017,F,HCS,I71S1C396J1V2,8,4.0,4.0,4.0,4.0,0.5,0.5,0.5,0.5,PREGRADO
2017,F,ICELEC,I71S1C119J2V1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,PREGRADO
2017,F,ICELEC,I71S1C14J1V1,20,14.0,11.0,10.0,10.0,0.7,0.55,0.5,0.5,PREGRADO
2017,F,ICGEOG,I71S1C15J1V1,15,8.0,6.0,6.0,6.0,0.5333333333333333,0.4,0.4,0.4,PREGRADO
2017,F,ICIND,I71S1C120J2V1,14,13.0,13.0,7.0,7.0,0.9285714285714286,0.9285714285714286,0.5,0.5,PREGRADO
2017,F,ICIND,I71S1C19J1V1,57,50.0,42.0,39.0,39.0,0.8771929824561403,0.7368421052631579,0.6842105263157895,0.6842105263157895,PREGRADO
2017,F,ICINF,I71S1C16J1V1,18,14.0,8.0,8.0,6.0,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.3333333333333333,PREGRADO
2017,F,ICMEC,I71S1C20J1V1,10,7.0,6.0,6.0,6.0,0.7,0.6,0.6,0.6,PREGRADO
2017,F,ICMET,I71S1C21J1V1,20,17.0,12.0,10.0,9.0,0.85,0.6,0.5,0.45,PREGRADO
2017,F,ICMIN,I71S1C122J2V1,1,1.0,1.0,,,1.0,1.0,,,PREGRADO
2017,F,ICMIN,I71S1C17J1V1,34,21.0,21.0,20.0,19.0,0.6176470588235294,0.6176470588235294,0.5882352941176471,0.5588235294117647,PREGRADO
2017,F,ICOBR,I71S1C156J2V2,5,5.0,4.0,2.0,,1.0,0.8,0.4,,PREGRADO
2017,F,ICOBR,I71S1C18J1V1,37,28.0,26.0,25.0,23.0,0.7567567567567568,0.7027027027027027,0.6756756756756757,0.6216216216216216,PREGRADO
2017,F,ICQUIM,I71S1C22J1V1,38,32.0,30.0,26.0,25.0,0.8421052631578947,0.7894736842105263,0.6842105263157895,0.6578947368421053,PREGRADO
2017,F,IEAMB,I71S1C123J2V1,9,8.0,7.0,8.0,4.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.4444444444444444,PREGRADO
2017,F,IECLIM,I71S1C35J1V1,13,5.0,5.0,4.0,4.0,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.3076923076923077,PREGRADO
2017,F,IEELEC,I71S1C125J2V1,4,3.0,3.0,2.0,,0.75,0.75,0.5,,PREGRADO
2017,F,IEELEC,I71S1C25J1V1,9,5.0,3.0,2.0,2.0,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.2222222222222222,PREGRADO
2017,F,IEGEOM,I71S1C126J2V1,1,1.0,1.0,1.0,,1.0,1.0,1.0,,PREGRADO
2017,F,IEGEOM,I71S1C27J1V1,14,8.0,6.0,6.0,6.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,PREGRADO
2017,F,IEIND,I71S1C127J2V1,16,15.0,14.0,11.0,10.0,0.9375,0.875,0.6875,0.625,PREGRADO
2017,F,IEIND,I71S1C31J1V1,35,24.0,20.0,20.0,20.0,0.6857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,PREGRADO
2017,F,IEINF,I71S1C124J2V1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,PREGRADO
2017,F,IEINF,I71S1C24J1V1,8,5.0,3.0,3.0,3.0,0.625,0.375,0.375,0.375,PREGRADO
2017,F,IEMEC,I71S1C128J2V1,3,2.0,,1.0,2.0,0.6666666666666666,,0.3333333333333333,0.6666666666666666,PREGRADO
2017,F,IEMEC,I71S1C32J1V1,9,4.0,3.0,2.0,3.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.3333333333333333,PREGRADO
2017,F,IEMET,I71S1C28J1V1,11,4.0,3.0,3.0,3.0,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.2727272727272727,PREGRADO
2017,F,IEMIN,I71S1C29J1V1,19,10.0,8.0,8.0,8.0,0.5263157894736842,0.42105263157894735,0.42105263157894735,0.42105263157894735,PREGRADO
2017,F,IEQUIM,I71S1C201J2V1,9,6.0,5.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.1111111111111111,PREGRADO
2017,F,IEQUIM,I71S1C30J1V1,30,20.0,16.0,13.0,13.0,0.6666666666666666,0.5333333333333333,0.43333333333333335,0.43333333333333335,PREGRADO
2017,F,INGAGRO,I71S1C101J1V1,18,13.0,10.0,9.0,9.0,0.7222222222222222,0.5555555555555556,0.5,0.5,PREGRADO
2017,F,INGAL,I71S1C36J1V1,25,23.0,20.0,19.0,19.0,0.92,0.8,0.76,0.76,PREGRADO
2017,F,INGAMB,I71S1C34J1V1,33,18.0,14.0,14.0,13.0,0.5454545454545454,0.42424242424242425,0.42424242424242425,0.3939393939393939,PREGRADO
2017,F,INGBIO,I71S1C141J1V1,26,17.0,10.0,10.0,10.0,0.6538461538461539,0.38461538461538464,0.38461538461538464,0.38461538461538464,PREGRADO
2017,F,INGCO,I71S1C133J2V1,16,12.0,8.0,1.0,,0.75,0.5,0.0625,,PREGRADO
2017,F,INGCO,I71S1C23J1V1,140,126.0,115.0,112.0,110.0,0.9,0.8214285714285714,0.8,0.7857142857142857,PREGRADO
2017,F,INGCO,I71S1C560J2V1,23,19.0,16.0,4.0,3.0,0.8260869565217391,0.6956521739130435,0.17391304347826086,0.13043478260869565,PREGRADO
2017,F,INGEST,I71S1C37J1V1,16,14.0,12.0,11.0,10.0,0.875,0.75,0.6875,0.625,PREGRADO
2017,F,INGFI,I71S1C38J1V1,14,12.0,9.0,8.0,7.0,0.8571428571428571,0.6428571428571429,0.5714285714285714,0.5,PREGRADO
2017,F,INGMA,I71S1C100J1V1,16,7.0,5.0,5.0,4.0,0.4375,0.3125,0.3125,0.25,PREGRADO
2017,F,KINE,I71S1C549J1V1,21,18.0,17.0,17.0,17.0,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8095238095238095,PREGRADO
2017,F,LAT,I71S1C46J1V1,38,31.0,28.0,25.0,24.0,0.8157894736842105,0.7368421052631579,0.6578947368421053,0.631578947368421,PREGRADO
2017,F,LCC,I71S1C39J1V1,8,6.0,4.0,3.0,3.0,0.75,0.5,0.375,0.375,PREGRADO
2017,F,LEB,I71S1C5J1V1,31,26.0,24.0,22.0,21.0,0.8387096774193549,0.7741935483870968,0.7096774193548387,0.6774193548387096,PREGRADO
2017,F,LEE,I71S1C142J1V1,21,18.0,12.0,8.0,8.0,0.8571428571428571,0.5714285714285714,0.38095238095238093,0.38095238095238093,PREGRADO
2017,F,LICAFENDEP,I71S1C444J1V1,8,8.0,8.0,7.0,4.0,1.0,1.0,0.875,0.5,PREGRADO
2017,F,LICAFTERAP,I71S1C111J1V1,16,14.0,13.0,10.0,10.0,0.875,0.8125,0.625,0.625,PREGRADO
2017,F,LOG,I71S1C205J2V1,8,4.0,1.0,,,0.5,0.125,,,PREGRADO
2017,F,LQC,I71S1C73J1V1,18,14.0,8.0,5.0,5.0,0.7777777777777778,0.4444444444444444,0.2777777777777778,0.2777777777777778,PREGRADO
2017,F,MAGADE,I71S1C87J2V1,24,21.0,9.0,,,0.875,0.375,,,MAGISTER
2017,F,MAGAP,I71S1C454J2V1,5,4.0,2.0,,,0.8,0.4,,,MAGISTER
2017,F,MAGARH,I71S1C85J2V1,8,6.0,4.0,2.0,2.0,0.75,0.5,0.25,0.25,MAGISTER
2017,F,MAGAS,I71S1C229J2V1,5,4.0,,,1.0,0.8,,,0.2,MAGISTER
2017,F,MAGCAG,I71S1C89J2V1,8,3.0,1.0,,,0.375,0.125,,,MAGISTER
2017,F,MAGCC,I71S1C277J2V1,5,5.0,2.0,,,1.0,0.4,,,MAGISTER
2017,F,MAGCDI,I71S1C206J1V1,5,4.0,3.0,1.0,1.0,0.8,0.6,0.2,0.2,MAGISTER
2017,F,MAGCDI,I71S1C55J1V1,7,7.0,2.0,,,1.0,0.2857142857142857,,,MAGISTER
2017,F,MAGCE,I71S1C491J1V1,1,1.0,,,,1.0,,,,MAGISTER
2017,F,MAGCM,I71S1C59J1V1,2,2.0,1.0,,,1.0,0.5,,,MAGISTER
2017,F,MAGCS,I71S1C453J2V1,5,5.0,4.0,2.0,,1.0,0.8,0.4,,MAGISTER
2017,F,MAGEDM,I71S1C445J2V1,3,3.0,,,,1.0,,,,MAGISTER
2017,F,MAGEDU,I71S1C221J2V1,9,9.0,,,1.0,1.0,,,0.1111111111111111,MAGISTER
2017,F,MAGEDU,I71S1C550J2V1,13,13.0,2.0,,,1.0,0.15384615384615385,,,MAGISTER
2017,F,MAGEF,I71S1C84J2V1,3,3.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,MAGISTER
2017,F,MAGEI,I71S1C225J2V1,4,3.0,3.0,2.0,,0.75,0.75,0.5,,MAGISTER
2017,F,MAGEII,I71S1C62J2V1,2,2.0,2.0,,,1.0,1.0,,,MAGISTER
2017,F,MAGFP,I71S1C97J2V1,1,1.0,1.0,,,1.0,1.0,,,MAGISTER
2017,F,MAGGP,I71S1C88J2V1,21,10.0,1.0,1.0,,0.47619047619047616,0.047619047619047616,0.047619047619047616,,MAGISTER
2017,F,MAGGT,I71S1C226J2V1,4,4.0,1.0,,,1.0,0.25,,,MAGISTER
2017,F,MAGHI,I71S1C95J2V1,6,4.0,2.0,,,0.6666666666666666,0.3333333333333333,,,MAGISTER
2017,F,MAGII,I71S1C63J2V1,2,1.0,,,,0.5,,,,MAGISTER
2017,F,MAGIT,I71S1C492J2V1,2,2.0,,,,1.0,,,,MAGISTER
2017,F,MAGLG,I71S1C93J2V1,6,5.0,5.0,1.0,,0.8333333333333334,0.8333333333333334,0.16666666666666666,,MAGISTER
2017,F,MAGLI,I71S1C94J2V1,4,4.0,3.0,,,1.0,0.75,,,MAGISTER
2017,F,MAGMA,I71S1C160J2V1,5,5.0,3.0,,,1.0,0.6,,,MAGISTER
2017,F,MAGMA,I71S1C161J2V1,4,4.0,,,,1.0,,,,MAGISTER
2017,F,MAGMA,I71S1C162J2V1,1,1.0,1.0,,,1.0,1.0,,,MAGISTER
2017,F,MAGPE,I71S1C224J2V1,1,1.0,,,,1.0,,,,MAGISTER
2017,F,MAGPGT,I71S1C86J2V1,12,10.0,1.0,,,0.8333333333333334,0.08333333333333333,,,MAGISTER
